Gender_F_Flag,Gender_M_Flag,Residence_distance_from_store,time_in_store,accompanying_people,family_size,total_purchase_amount,F1,F2,F3,F4
1,0,4,53,4,3,1837,53,2809,16,16
0,1,3,36,2,5,1359,0,1296,4,9
1,0,5,51,1,6,1126,51,2601,1,25
1,0,7,53,3,4,1504,53,2809,9,49
1,0,2,51,2,4,1430,51,2601,4,4
1,0,10,53,1,4,1896,53,2809,1,100
1,0,5,52,2,5,1161,52,2704,4,25
0,1,5,37,2,4,1234,0,1369,4,25
1,0,5,52,2,4,1608,52,2704,4,25
0,1,5,39,5,4,1732,0,1521,25,25
1,0,4,55,8,5,2039,55,3025,64,16
1,0,5,53,3,5,1759,53,2809,9,25
0,1,3,38,5,4,1429,0,1444,25,9
1,0,3,52,4,6,1457,52,2704,16,9
0,1,5,39,7,4,2468,0,1521,49,25
1,0,6,52,2,5,1209,52,2704,4,36
0,1,3,36,2,3,1280,0,1296,4,9
1,0,5,51,1,6,1378,51,2601,1,25
0,1,6,38,3,5,1568,0,1444,9,36
1,0,5,51,1,3,1582,51,2601,1,25
1,0,9,54,4,5,2058,54,2916,16,81
0,1,3,36,2,4,1131,0,1296,4,9
1,0,2,51,2,5,792,51,2601,4,4
1,0,3,51,2,5,1266,51,2601,4,9
1,0,4,51,1,3,1193,51,2601,1,16
1,0,4,52,3,3,1437,52,2704,9,16
0,1,3,38,6,5,1949,0,1444,36,9
1,0,6,53,4,3,1960,53,2809,16,36
1,0,11,54,3,5,2192,54,2916,9,121
1,0,5,54,5,3,2105,54,2916,25,25
0,1,9,38,2,4,1993,0,1444,4,81
0,1,3,37,3,5,935,0,1369,9,9
1,0,3,51,1,4,1258,51,2601,1,9
1,0,3,51,2,5,1280,51,2601,4,9
0,1,2,37,4,4,1498,0,1369,16,4
1,0,3,51,2,5,1268,51,2601,4,9
0,1,4,35,0,3,1397,0,1225,0,16
1,0,5,53,3,4,1768,53,2809,9,25
1,0,3,52,4,5,1031,52,2704,16,9
1,0,6,51,0,5,839,51,2601,0,36
1,0,7,53,2,3,1533,53,2809,4,49
1,0,7,51,0,3,1467,51,2601,0,49
0,1,8,38,2,3,1572,0,1444,4,64
0,1,2,36,3,4,989,0,1296,9,4
1,0,4,52,2,4,1348,52,2704,4,16
0,1,7,38,3,4,1460,0,1444,9,49
0,1,7,38,3,4,1447,0,1444,9,49
1,0,9,51,0,4,1346,51,2601,0,81
1,0,3,51,2,4,948,51,2601,4,9
0,1,1,34,0,5,708,0,1156,0,1
1,0,11,53,1,4,1811,53,2809,1,121
1,0,2,51,3,3,1870,51,2601,9,4
0,1,4,37,2,5,1290,0,1369,4,16
1,0,2,51,3,4,1748,51,2601,9,4
1,0,5,54,5,4,1839,54,2916,25,25
0,1,6,37,2,3,1084,0,1369,4,36
1,0,6,53,3,5,1357,53,2809,9,36
1,0,5,53,4,3,1444,53,2809,16,25
1,0,4,52,2,2,894,52,2704,4,16
1,0,5,53,3,3,1424,53,2809,9,25
1,0,10,54,3,5,1759,54,2916,9,100
1,0,2,51,3,3,1428,51,2601,9,4
1,0,3,50,0,5,1109,50,2500,0,9
0,1,4,37,2,4,1013,0,1369,4,16
1,0,2,51,3,5,1340,51,2601,9,4
1,0,2,50,1,4,1169,50,2500,1,4
1,0,3,51,1,6,1109,51,2601,1,9
1,0,7,53,3,5,1485,53,2809,9,49
1,0,3,53,5,5,1796,53,2809,25,9
1,0,6,53,3,2,1474,53,2809,9,36
1,0,5,53,4,5,1670,53,2809,16,25
1,0,5,52,2,3,1239,52,2704,4,25
0,1,5,36,1,3,1094,0,1296,1,25
0,1,4,37,3,5,1304,0,1369,9,16
1,0,11,54,3,4,2437,54,2916,9,121
1,0,6,52,2,5,1761,52,2704,4,36
1,0,6,52,2,4,1266,52,2704,4,36
0,1,8,39,4,4,1979,0,1521,16,64
1,0,4,52,3,3,1305,52,2704,9,16
0,1,2,36,2,5,847,0,1296,4,4
0,1,5,38,3,3,1746,0,1444,9,25
1,0,5,51,1,5,1432,51,2601,1,25
1,0,5,53,3,3,1827,53,2809,9,25
0,1,5,38,4,3,2033,0,1444,16,25
0,1,3,37,3,4,928,0,1369,9,9
1,0,6,52,2,2,1862,52,2704,4,36
1,0,3,52,4,4,1342,52,2704,16,9
0,1,4,37,2,5,1503,0,1369,4,16
1,0,7,54,5,5,2279,54,2916,25,49
0,1,3,36,1,4,1304,0,1296,1,9
1,0,5,53,3,6,1373,53,2809,9,25
1,0,5,53,3,5,1577,53,2809,9,25
0,1,6,39,6,4,2254,0,1521,36,36
0,1,2,36,2,5,874,0,1296,4,4
1,0,1,52,6,3,1592,52,2704,36,1
1,0,9,54,4,3,2051,54,2916,16,81
1,0,7,52,1,3,1412,52,2704,1,49
1,0,6,53,3,5,1622,53,2809,9,36
1,0,6,52,1,3,1117,52,2704,1,36
1,0,3,52,4,4,1778,52,2704,16,9
0,1,2,36,3,3,882,0,1296,9,4
1,0,6,54,6,3,2686,54,2916,36,36
0,1,5,38,4,4,1442,0,1444,16,25
1,0,7,53,2,5,1654,53,2809,4,49
1,0,4,52,2,5,1256,52,2704,4,16
1,0,7,54,5,4,1894,54,2916,25,49
1,0,4,52,2,4,1718,52,2704,4,16
1,0,3,52,3,3,1392,52,2704,9,9
0,1,7,40,6,3,2409,0,1600,36,49
1,0,7,53,2,5,1893,53,2809,4,49
0,1,8,39,5,4,1872,0,1521,25,64
1,0,6,54,6,4,2417,54,2916,36,36
1,0,2,51,2,3,1261,51,2601,4,4
1,0,2,51,2,5,796,51,2601,4,4
1,0,4,51,1,3,1384,51,2601,1,16
0,1,7,37,1,5,1346,0,1369,1,49
0,1,7,38,3,3,1908,0,1444,9,49
1,0,4,52,3,4,1334,52,2704,9,16
1,0,3,50,0,3,591,50,2500,0,9
1,0,5,51,1,4,1323,51,2601,1,25
1,0,6,52,1,5,1493,52,2704,1,36
1,0,3,52,3,3,1425,52,2704,9,9
0,1,8,41,8,3,2491,0,1681,64,64
1,0,6,52,1,3,1554,52,2704,1,36
1,0,2,52,4,5,1494,52,2704,16,4
0,1,7,38,2,5,1414,0,1444,4,49
0,1,3,37,3,4,1584,0,1369,9,9
0,1,3,36,2,6,1067,0,1296,4,9
1,0,6,52,2,2,1323,52,2704,4,36
1,0,2,51,3,4,1251,51,2601,9,4
1,0,2,54,8,5,2149,54,2916,64,4
1,0,2,50,1,3,704,50,2500,1,4
1,0,8,54,4,5,2029,54,2916,16,64
1,0,6,52,2,3,1998,52,2704,4,36
1,0,4,53,4,3,1736,53,2809,16,16
1,0,6,54,6,4,2231,54,2916,36,36
0,1,4,38,4,6,1277,0,1444,16,16
0,1,5,38,3,6,1655,0,1444,9,25
1,0,3,52,3,5,1519,52,2704,9,9
1,0,5,52,2,3,1054,52,2704,4,25
1,0,3,51,2,4,1459,51,2601,4,9
1,0,2,50,1,4,1493,50,2500,1,4
1,0,3,52,3,4,1106,52,2704,9,9
0,1,4,38,4,3,1498,0,1444,16,16
1,0,6,54,5,4,2475,54,2916,25,36
1,0,9,55,5,5,2407,55,3025,25,81
1,0,8,53,3,5,1732,53,2809,9,64
0,1,9,39,3,3,2065,0,1521,9,81
1,0,5,52,2,6,1394,52,2704,4,25
1,0,6,52,1,3,1531,52,2704,1,36
1,0,4,53,4,4,1476,53,2809,16,16
0,1,4,37,2,5,1368,0,1369,4,16
0,1,4,37,3,2,1615,0,1369,9,16
0,1,4,37,2,4,1440,0,1369,4,16
1,0,4,53,4,6,1548,53,2809,16,16
0,1,3,36,2,3,777,0,1296,4,9
1,0,8,54,5,4,2199,54,2916,25,64
1,0,7,53,3,5,1702,53,2809,9,49
0,1,4,37,3,4,2079,0,1369,9,16
1,0,5,53,4,6,1909,53,2809,16,25
1,0,4,52,2,3,1917,52,2704,4,16
1,0,5,51,1,4,1209,51,2601,1,25
1,0,8,52,1,3,988,52,2704,1,64
1,0,6,52,1,3,1003,52,2704,1,36
0,1,5,38,3,4,1550,0,1444,9,25
1,0,3,52,4,4,1690,52,2704,16,9
1,0,2,51,3,3,1645,51,2601,9,4
0,1,4,38,4,5,1363,0,1444,16,16
1,0,9,54,3,3,2639,54,2916,9,81
1,0,9,55,6,5,2345,55,3025,36,81
1,0,7,53,3,4,2314,53,2809,9,49
1,0,10,53,2,6,2202,53,2809,4,100
1,0,7,54,4,3,1848,54,2916,16,49
0,1,7,36,0,3,503,0,1296,0,49
1,0,2,53,6,3,1732,53,2809,36,4
0,1,8,39,5,3,2299,0,1521,25,64
1,0,7,54,4,6,1774,54,2916,16,49
1,0,2,51,2,5,1036,51,2601,4,4
1,0,4,52,3,3,1402,52,2704,9,16
1,0,2,50,1,5,1115,50,2500,1,4
1,0,5,53,3,3,1700,53,2809,9,25
0,1,5,39,5,5,1913,0,1521,25,25
1,0,2,51,2,4,1117,51,2601,4,4
1,0,4,55,8,3,2133,55,3025,64,16
0,1,3,37,3,5,1235,0,1369,9,9
0,1,2,34,0,3,308,0,1156,0,4
1,0,4,53,4,4,1554,53,2809,16,16
1,0,3,52,3,2,1110,52,2704,9,9
0,1,6,38,4,4,1519,0,1444,16,36
1,0,7,55,6,3,2286,55,3025,36,49
1,0,5,53,3,3,1203,53,2809,9,25
1,0,4,51,1,3,1017,51,2601,1,16
0,1,7,39,5,5,2074,0,1521,25,49
1,0,5,53,3,2,1842,53,2809,9,25
0,1,6,39,5,4,1927,0,1521,25,36
1,0,4,52,3,5,1253,52,2704,9,16
1,0,7,53,3,6,1790,53,2809,9,49
1,0,10,55,6,5,2604,55,3025,36,100
1,0,2,51,3,4,1209,51,2601,9,4
1,0,4,53,4,4,1536,53,2809,16,16
1,0,4,54,7,3,2320,54,2916,49,16
1,0,4,50,0,3,684,50,2500,0,16
1,0,2,51,2,5,757,51,2601,4,4
1,0,10,54,4,4,2307,54,2916,16,100
1,0,8,53,3,4,1776,53,2809,9,64
1,0,5,53,3,5,1676,53,2809,9,25
0,1,6,38,3,5,1506,0,1444,9,36
1,0,4,52,2,4,1376,52,2704,4,16
1,0,5,54,6,3,2186,54,2916,36,25
1,0,5,53,3,5,1617,53,2809,9,25
1,0,2,53,6,3,1710,53,2809,36,4
0,1,5,37,2,3,1255,0,1369,4,25
1,0,4,52,2,4,1721,52,2704,4,16
0,1,8,39,5,3,2112,0,1521,25,64
1,0,7,53,3,5,1626,53,2809,9,49
0,1,4,37,3,5,1702,0,1369,9,16
1,0,5,53,3,3,1509,53,2809,9,25
1,0,5,53,4,5,1955,53,2809,16,25
1,0,7,53,2,4,1475,53,2809,4,49
1,0,1,52,6,3,1896,52,2704,36,1
0,1,3,37,3,3,1572,0,1369,9,9
1,0,4,54,6,3,2585,54,2916,36,16
1,0,9,53,2,5,1521,53,2809,4,81
1,0,1,53,7,3,1591,53,2809,49,1
0,1,6,40,7,5,2537,0,1600,49,36
0,1,3,39,7,5,2073,0,1521,49,9
1,0,4,52,2,5,1516,52,2704,4,16
0,1,5,37,2,5,1288,0,1369,4,25
0,1,3,37,3,4,1520,0,1369,9,9
1,0,2,50,1,3,1067,50,2500,1,4
1,0,6,54,5,3,2160,54,2916,25,36
1,0,7,54,5,3,2091,54,2916,25,49
1,0,7,55,6,4,2213,55,3025,36,49
0,1,5,38,3,4,1674,0,1444,9,25
1,0,8,54,5,6,2013,54,2916,25,64
1,0,6,52,2,4,1608,52,2704,4,36
1,0,2,51,2,4,1623,51,2601,4,4
1,0,5,51,1,5,1051,51,2601,1,25
1,0,5,54,5,4,2192,54,2916,25,25
1,0,8,53,3,4,1731,53,2809,9,64
1,0,4,52,3,1,1566,52,2704,9,16
0,1,5,37,2,3,1462,0,1369,4,25
1,0,3,51,2,4,1604,51,2601,4,9
1,0,4,52,2,4,1668,52,2704,4,16
1,0,3,52,4,3,937,52,2704,16,9
0,1,8,38,3,2,1623,0,1444,9,64
1,0,3,52,3,3,1551,52,2704,9,9
1,0,4,53,4,2,1649,53,2809,16,16
0,1,3,38,5,5,1431,0,1444,25,9
1,0,8,53,3,4,2046,53,2809,9,64
1,0,5,53,3,3,1912,53,2809,9,25
1,0,10,52,0,4,1893,52,2704,0,100
1,0,6,52,2,4,2001,52,2704,4,36
1,0,6,52,2,3,1657,52,2704,4,36
1,0,5,51,1,4,1499,51,2601,1,25
1,0,6,52,1,4,1591,52,2704,1,36
0,1,5,38,3,4,1453,0,1444,9,25
0,1,8,36,0,3,1286,0,1296,0,64
0,1,4,37,2,3,1628,0,1369,4,16
1,0,6,54,5,5,2103,54,2916,25,36
1,0,9,54,3,4,1923,54,2916,9,81
1,0,6,53,3,4,1998,53,2809,9,36
0,1,6,38,4,5,1702,0,1444,16,36
1,0,6,53,3,5,1759,53,2809,9,36
1,0,7,54,4,5,2033,54,2916,16,49
1,0,6,54,5,5,1960,54,2916,25,36
1,0,5,54,5,3,2170,54,2916,25,25
0,1,4,38,5,4,1829,0,1444,25,16
1,0,7,53,2,4,1268,53,2809,4,49
1,0,2,50,1,5,1459,50,2500,1,4
1,0,7,51,0,4,1239,51,2601,0,49
1,0,5,53,4,4,1876,53,2809,16,25
1,0,4,51,1,5,903,51,2601,1,16
1,0,4,52,3,5,1896,52,2704,9,16
1,0,2,50,1,6,1009,50,2500,1,4
1,0,1,50,1,4,864,50,2500,1,1
0,1,6,38,3,5,1082,0,1444,9,36
1,0,5,53,3,6,1766,53,2809,9,25
1,0,3,51,1,4,1258,51,2601,1,9
1,0,6,53,3,5,1921,53,2809,9,36
1,0,0,48,1,4,420,48,2304,1,0
1,0,6,53,3,4,2067,53,2809,9,36
1,0,6,53,3,4,1632,53,2809,9,36
1,0,2,51,2,3,965,51,2601,4,4
0,1,9,39,4,6,1878,0,1521,16,81
1,0,1,51,3,4,860,51,2601,9,1
1,0,6,53,4,4,1861,53,2809,16,36
0,1,8,38,2,4,1381,0,1444,4,64
1,0,4,54,6,4,2290,54,2916,36,16
0,1,6,37,2,3,1351,0,1369,4,36
0,1,6,37,2,4,764,0,1369,4,36
1,0,2,49,0,4,992,49,2401,0,4
0,1,11,39,2,2,2057,0,1521,4,121
1,0,2,51,2,5,509,51,2601,4,4
1,0,2,53,6,4,1969,53,2809,36,4
1,0,7,54,5,6,2116,54,2916,25,49
0,1,4,37,2,2,755,0,1369,4,16
1,0,7,53,3,4,1355,53,2809,9,49
1,0,6,52,2,3,1643,52,2704,4,36
1,0,1,52,5,3,1498,52,2704,25,1
1,0,5,54,6,5,2150,54,2916,36,25
1,0,6,54,5,5,1648,54,2916,25,36
0,1,0,34,3,4,1337,0,1156,9,0
1,0,4,50,0,4,1094,50,2500,0,16
1,0,7,54,5,5,1954,54,2916,25,49
0,1,3,37,3,2,1074,0,1369,9,9
1,0,3,51,1,4,1464,51,2601,1,9
